mission_id,time,real_x,real_y,real_z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,wind_x,wind_y,wind_z,erreur_m,velocity,rain,fog,snow,is_attack
1,1745178857.3616796,24.190888303297257,2.759490867822624,-5.0,6.548035144805908,0.7081063389778137,-0.4796303808689117,0.1479772478342056,0.0101259294897317,-9.175277709960938,-0.0080919798554085,-0.0427646536049634,-3.1141950100007594,2.909625846704846,1.929693769787189,0.5700500242694437,14.61090179165942,5.92,0.04,0.191,0.197,0
1,1745178857.3643827,21.74418155521036,2.549893760522878,-5.0,6.548035144805908,0.7081063389778137,-0.4796303808689117,0.1097894236445427,0.0176865328103303,-9.166089057922363,-0.0080919798554085,-0.0427646536049634,-3.1141950100007594,2.616557448151734,1.537343550560832,0.4097394589878159,12.162563781227671,5.92,0.04,0.191,0.197,0
1,1745178857.3679185,18.974654505888928,2.199838963917893,-5.0,6.548035144805908,0.7081063389778137,-0.4796303808689117,0.0881956964731216,-0.0389097407460212,-9.155505180358888,-0.0080919798554085,-0.0427646536049634,-3.1141950100007594,3.106642324109365,2.2328275725163875,0.4287461075316811,9.374839114355613,5.92,0.04,0.191,0.197,0
1,1745178857.3706784,16.471920844312002,1.4070665469094623,-5.0,6.548035144805908,0.7081063389778137,-0.4796303808689117,0.0961366519331932,-0.0154090672731399,-9.194129943847656,-0.0096379258915164,-0.042448523947878,-3.11429442723824,3.113395839081765,1.6409393855397196,0.5480810100347384,6.779137009090206,5.92,0.04,0.191,0.197,0
1,1745178857.372287,9.755460739135742,0.5116491913795471,-4.7900238037109375,6.548035144805908,0.7081063389778137,-0.4796303808689117,0.1741099059581756,-0.0290363244712352,-9.159452438354492,-0.0096379258915164,-0.042448523947878,-3.11429442723824,2.933650705330775,1.5312923990299487,0.4772532467172687,2.31167285566285,5.92,0.04,0.191,0.197,1
1,1745178857.3740835,9.755460739135742,0.5116491913795471,-4.7900238037109375,6.548035144805908,0.7081063389778137,-0.4796303808689117,0.1741099059581756,-0.0290363244712352,-9.159452438354492,-0.0096379258915164,-0.042448523947878,-3.11429442723824,3.227155150095746,1.529001854445375,0.584239185932286,0.604710135644678,5.92,0.04,0.191,0.197,1
1,1745178857.376675,9.755460739135742,0.5116491913795471,-4.7900238037109375,6.548035144805908,0.7081063389778137,-0.4796303808689117,0.1792599707841873,-0.0088013727217912,-9.17868709564209,-0.0096379258915164,-0.042448523947878,-3.11429442723824,2.6675183170352854,2.411313563135269,0.5098140379180225,1.8405209329682648,5.92,0.04,0.191,0.197,1
1,1745178857.378457,6.0,0.0,-5.0,6.548035144805908,0.7081063389778137,-0.4796303808689117,0.0079092532396316,0.0497943758964538,-9.120305061340332,-0.0096379258915164,-0.042448523947878,-3.11429442723824,3.3171715417330345,2.1294219035784456,0.4807387738687234,3.795966314555141,5.92,0.04,0.191,0.197,1
1,1745178857.3800955,4.0,0.0,-5.0,6.565328598022461,0.7238619327545166,-0.4553967416286468,0.0079092532396316,0.0497943758964538,-9.120305061340332,-0.0107861929383743,-0.0422127812393957,-3.1143704853566225,3.070230136241153,2.1719324603449417,0.566483209950669,6.041453150121126,5.92,0.04,0.191,0.197,1
1,1745178857.381604,2.0,0.0,-5.0,6.565328598022461,0.7238619327545166,-0.4553967416286468,0.0778572782874107,-0.0069826114922761,-9.216901779174805,-0.0107861929383743,-0.0422127812393957,-3.1143704853566225,2.6168674861686507,2.206413296846499,0.5494766667898188,8.03481342361269,5.92,0.04,0.191,0.197,1
1,1745178857.3833694,0.0,0.0,-5.0,6.565328598022461,0.7238619327545166,-0.4553967416286468,0.0778572782874107,-0.0069826114922761,-9.216901779174805,-0.0107861929383743,-0.0422127812393957,-3.1143704853566225,2.8354652558973927,1.9293856359418264,0.5265567690095663,10.03081738142136,5.92,0.04,0.191,0.197,1
2,1745178887.5720243,0.0,0.0,-5.0,0.0780612006783485,0.2310958355665207,-0.0137476557865738,-0.0407537259161472,-0.0509993284940719,-16.07161521911621,0.0455099519543657,0.0212978065422278,2.852131216148881,3.322704296319107,1.8698977699681607,0.5381371435887031,2.7583935862517226,9.67,0.2,0.083,0.182,1
2,1745178887.5745485,2.0,0.0,-5.0,0.0780612006783485,0.2310958355665207,-0.0137476557865738,-0.0961149483919143,-0.08070869743824,-16.216407775878906,0.0455099519543657,0.0212978065422278,2.852131216148881,3.016956562703664,1.588729099746565,0.5639509981414996,3.498273786075429,9.67,0.2,0.083,0.182,1
2,1745178887.5767658,4.0,0.0,-5.0,0.0780612006783485,0.2310958355665207,-0.0137476557865738,0.0223341658711433,-0.0719785541296005,-16.319751739501953,0.0455099519543657,0.0212978065422278,2.852131216148881,2.9265575207594727,1.9168784098248768,0.4689381138439162,4.986692670298662,9.67,0.2,0.083,0.182,1
2,1745178887.5801556,6.0,0.0,-5.0,0.0780612006783485,0.2310958355665207,-0.0137476557865738,0.0438695773482322,-0.0319151245057582,-16.32747459411621,0.0449454543457678,0.0218276620031938,2.8521121494759014,3.0920203005030715,2.031748336193992,0.4222676960105435,6.74509363120174,9.67,0.2,0.083,0.182,1
2,1745178887.581938,8.0,0.0,-5.0,0.0780612006783485,0.2310958355665207,-0.0137476557865738,-0.0248261392116546,-0.0990112274885177,-16.303007125854492,0.0449454543457678,0.0218276620031938,2.8521121494759014,2.610384849253197,2.422323146144739,0.4715881443976938,8.609615113310591,9.67,0.2,0.083,0.182,1
2,1745178887.584241,10.0,0.0,-5.0,0.0780612006783485,0.2310958355665207,-0.0137476557865738,-0.0248261392116546,-0.0990112274885177,-16.303007125854492,0.0449454543457678,0.0218276620031938,2.8521121494759014,2.6764302531417545,2.068020124374819,0.5153578753316613,10.52400383433102,9.67,0.2,0.083,0.182,1
2,1745178887.586182,12.0,0.0,-5.0,0.0780612006783485,0.2310958355665207,-0.0137476557865738,-0.0781692862510681,0.016886506229639,-16.38531494140625,0.0449454543457678,0.0218276620031938,2.8521121494759014,2.514026335378864,2.1148161924097604,0.5841855683140786,12.46530549207206,9.67,0.2,0.083,0.182,1
2,1745178887.588184,14.0,0.0,-5.0,0.0923109650611877,0.2275866717100143,-0.1251618713140487,0.0046438090503215,0.011412801221013,-16.362895965576172,0.0449454543457678,0.0218276620031938,2.8521121494759014,2.863040973439502,1.585290023053355,0.426574564185912,14.423405027005684,9.67,0.2,0.083,0.182,0
2,1745178888.3987494,16.0,0.0,-5.0,5.141056537628174,0.2451298236846923,-1.6783514022827148,-0.0466499254107475,-0.0790628790855407,-11.044096946716309,0.7024474700746354,-0.1604745564081597,2.822014176689298,2.619864222133573,2.2589949496165067,0.4058385192902506,14.90225455832567,9.67,0.2,0.083,0.182,0
2,1745178888.8060827,18.0,0.0,-5.0,7.192444324493408,0.3030300736427307,-1.2039028406143188,0.0532186962664127,-0.0367062240839004,-9.608003616333008,0.5475389267080911,-0.0563594108754555,2.865611335291623,3.496865773887761,2.4799710584889554,0.4451620984104415,14.784304751708977,9.67,0.2,0.083,0.182,0
2,1745178889.416558,22.15826182084052,1.4642681989592696,-5.0,9.17770767211914,0.6345394849777222,-0.564498245716095,0.2126957774162292,-0.0105065051466226,-9.58588695526123,0.311484947498085,-0.0033351713523835,2.907051333566562,3.1555656617141707,1.820860521008416,0.4669931623556303,14.429785956689544,9.67,0.2,0.083,0.182,0
2,1745178889.4190176,21.72958504959637,1.3043169350111907,-5.0,9.17770767211914,0.6345394849777222,-0.564498245716095,0.2126957774162292,-0.0105065051466226,-9.58588695526123,0.3081371180785741,-0.0008714792291911,2.9071672520594385,2.8980109497686715,1.8807210050036285,0.5995250493262217,13.996506996432018,9.67,0.2,0.083,0.182,0
2,1745178889.4207618,19.01112278495337,2.2592290439835736,-5.0,9.17770767211914,0.6345394849777222,-0.564498245716095,0.3557396829128265,0.0021457774564623,-9.46475887298584,0.3081371180785741,-0.0008714792291911,2.9071672520594385,2.915314608328877,2.3073964432735243,0.4777791709937624,11.355828917141968,9.67,0.2,0.083,0.182,0
2,1745178889.4233856,17.144507484023514,2.804333089932924,-5.0,9.276239395141602,0.6385234594345093,-0.5472850799560547,0.3194274306297302,-0.0156260505318641,-9.38699722290039,0.3081371180785741,-0.0008714792291911,2.9071672520594385,2.752560987287133,1.7066387608490032,0.5965357168972053,9.269848167025756,9.67,0.2,0.083,0.182,0
2,1745178889.4254224,12.0,0.0,-5.0,9.276239395141602,0.6385234594345093,-0.5472850799560547,0.2785748839378357,-0.083854816854,-9.66603660583496,0.3081371180785741,-0.0008714792291911,2.9071672520594385,3.4455928373792943,1.8492081816002568,0.5683399779057061,4.078954853271621,9.67,0.2,0.083,0.182,1
2,1745178889.4275844,8.081719398498535,0.9544652104377748,-4.38848876953125,9.276239395141602,0.6385234594345093,-0.5472850799560547,0.2785748839378357,-0.083854816854,-9.66603660583496,0.3048080692449325,0.0015033238282824,2.907279266826789,3.061129946498525,1.7606589278748856,0.4153982718299862,2.2281719612772823,9.67,0.2,0.083,0.182,1
2,1745178889.4294071,8.081719398498535,0.9544652104377748,-4.38848876953125,9.276239395141602,0.6385234594345093,-0.5472850799560547,0.2618032097816467,-0.0478993467986583,-9.570679664611816,0.3048080692449325,0.0015033238282824,2.907279266826789,3.231425597132564,1.825810679496206,0.5684401829785022,1.136498078756138,9.67,0.2,0.083,0.182,1
2,1745178889.4321034,8.081719398498535,0.9544652104377748,-4.38848876953125,9.276239395141602,0.6385234594345093,-0.5472850799560547,0.2753682136535644,0.0624557435512542,-9.650941848754885,0.3048080692449325,0.0015033238282824,2.907279266826789,3.1029560680970496,2.0232240197546587,0.4560718351401474,2.370338684030308,9.67,0.2,0.083,0.182,1
2,1745178889.4336944,4.0,0.0,-5.0,9.276239395141602,0.6385234594345093,-0.5472850799560547,0.2753682136535644,0.0624557435512542,-9.650941848754885,0.3048080692449325,0.0015033238282824,2.907279266826789,3.4187760956770825,1.9486470284684287,0.4567011401657151,4.236199130235106,9.67,0.2,0.083,0.182,1
2,1745178889.4357505,2.0,0.0,-5.0,9.276239395141602,0.6385234594345093,-0.5472850799560547,0.3672012984752655,-0.0377135761082172,-9.694525718688965,0.3048080692449325,0.0015033238282824,2.907279266826789,2.956495880713044,2.0740469275665605,0.536713679699719,6.186457844760507,9.67,0.2,0.083,0.182,1
2,1745178889.4374254,0.0,0.0,-5.0,9.276239395141602,0.6385234594345093,-0.5472850799560547,0.3488964736461639,-0.0558939687907695,-9.66834831237793,0.3048080692449325,0.0015033238282824,2.907279266826789,3.3340296957810605,2.3106554420022034,0.5137343017332878,8.16082950802141,9.67,0.2,0.083,0.182,1
3,1745178899.505708,0.0,0.0,-5.0,0.1832062155008316,0.073867492377758,0.3045254051685333,-0.1201046928763389,-0.1323071271181106,-8.565526962280273,0.0220337345669074,-0.0002054147141091,2.92597033345362,2.9213553194225925,1.5473634902151288,0.4766714039314014,2.851537737797543,5.02,0.01,0.124,0.019,1
3,1745178899.5081265,2.0,0.0,-5.0,0.1832062155008316,0.073867492377758,0.3045254051685333,-0.0954906716942787,-0.0826136767864227,-8.578869819641113,0.0220337345669074,-0.0002054147141091,2.92597033345362,3.16650998839876,2.2810028496749304,0.4598658638916257,3.796546566257776,5.02,0.01,0.124,0.019,1
3,1745178899.5110512,4.0,0.0,-5.0,0.1832062155008316,0.073867492377758,0.3045254051685333,0.0093865767121315,-0.022093404084444,-8.637665748596191,0.0220337345669074,-0.0002054147141091,2.92597033345362,2.766350442574596,1.5208439118458228,0.4430297055641383,5.356889413591052,5.02,0.01,0.124,0.019,1
3,1745178899.5141568,6.0,0.0,-5.0,0.1832062155008316,0.073867492377758,0.3045254051685333,-0.0411846190690994,0.0090904831886291,-8.569666862487793,0.0220337345669074,-0.0002054147141091,2.92597033345362,2.577918602538365,1.6966852238504253,0.5634116311137678,7.139941354739832,5.02,0.01,0.124,0.019,1
3,1745178899.5164535,8.0,0.0,-5.0,0.1832062155008316,0.073867492377758,0.3045254051685333,0.0326802432537078,-0.0824880003929138,-11.80531406402588,0.0181988214727056,-6.688051029112109e-06,2.925955105833006,2.5040911752612605,2.2483140468172107,0.4759658926092904,9.014502809850592,5.02,0.01,0.124,0.019,1
3,1745178899.519482,10.0,0.0,-5.0,0.1832062155008316,0.073867492377758,0.3045254051685333,-0.0345037467777729,-0.0070160441100597,-13.42678928375244,0.0181988214727056,-6.688051029112109e-06,2.925955105833006,2.849543883882395,2.160581519445155,0.4817004771852361,10.933606873693805,5.02,0.01,0.124,0.019,1
3,1745178899.521377,12.0,0.0,-5.0,0.1832062155008316,0.073867492377758,0.3045254051685333,-0.0345037467777729,-0.0070160441100597,-13.42678928375244,0.0181988214727056,-6.688051029112109e-06,2.925955105833006,2.619688094501868,1.6265905299355448,0.4041939857558794,12.877354449892438,5.02,0.01,0.124,0.019,1
3,1745178899.52307,14.0,0.0,-5.0,0.1832062155008316,0.073867492377758,0.3045254051685333,-0.051382727921009,-0.1183487400412559,-14.31743621826172,0.0156278307733892,0.0001258699077073,2.925938870624677,3.2506355523192565,1.5023943651208207,0.4565932289474459,14.836062684817854,5.02,0.01,0.124,0.019,0
3,1745178900.5366645,16.0,0.0,-5.0,3.978654146194458,0.182518646121025,-1.7224295139312744,0.02172577008605,-0.0097072459757328,-9.411561965942385,0.2707598532041708,-0.0326270591960935,2.929635353747205,2.654348302930118,1.5675774468681594,0.5806577237047694,14.722196662972102,5.02,0.01,0.124,0.019,0
3,1745178901.0445971,18.0,0.0,-5.0,4.851954460144043,0.1828181445598602,-1.2818448543548584,-0.0071960277855396,-0.0059857070446014,-8.737128257751465,0.150115179520706,0.0051915577936189,2.931080084880198,2.904584520531685,2.204247050934013,0.5185933530206301,14.52370910769842,5.02,0.01,0.124,0.019,0
3,1745178901.4519477,20.0,0.0,-5.0,5.262509346008301,0.1648815721273422,-0.8938443064689636,0.0434010662138462,-0.0677429139614105,-8.825286865234375,0.0724259566150451,0.0258392633735857,2.929015415115987,2.776450759524933,2.067165333649697,0.5946726051704467,14.597485809490111,5.02,0.01,0.124,0.019,0
3,1745178901.5556896,20.764893864751222,2.770608794275123,-5.0,5.356991291046143,0.1577855050563812,-0.7948779463768005,0.0013798289000988,-0.0185528974980115,-8.959783554077148,0.0415795550696359,-0.0069420401898734,2.928293557117624,3.292729750417396,2.290383965762471,0.440011280004788,14.982760519208565,5.02,0.01,0.124,0.019,0
3,1745178901.557704,20.393809360889456,2.765411227543492,-5.0,5.356991291046143,0.1577855050563812,-0.7948779463768005,0.1108988150954246,0.0173260569572448,-8.928893089294434,0.0415795550696359,-0.0069420401898734,2.928293557117624,2.849335584373188,1.6119759092617154,0.4718939424314955,14.616985334311137,5.02,0.01,0.124,0.019,0
3,1745178901.5595748,18.988201369551344,1.812658265616392,-5.0,5.3780517578125,0.1603729128837585,-0.7732501029968262,0.1108988150954246,0.0173260569572448,-8.928893089294434,0.0415795550696359,-0.0069420401898734,2.928293557117624,3.4694845794017333,2.3598556688094416,0.4921665812177594,12.923293975815763,5.02,0.01,0.124,0.019,0
3,1745178901.562898,12.0,0.0,-5.0,5.3780517578125,0.1603729128837585,-0.7732501029968262,0.0573321916162967,-0.0234334785491228,-8.94989013671875,0.0415795550696359,-0.0069420401898734,2.928293557117624,2.93086619373861,2.0281670053404057,0.5165789042420916,5.831086199781683,5.02,0.01,0.124,0.019,1
3,1745178901.5648658,10.0,0.0,-5.0,5.3780517578125,0.1603729128837585,-0.7732501029968262,0.1079059243202209,-0.0166618172079324,-8.925472259521484,0.0379138410160895,-0.0139221988106562,2.92828971154325,3.264251271064895,2.2131442435890367,0.4878411458565183,3.839440928180624,5.02,0.01,0.124,0.019,1
3,1745178901.5671215,6.184935092926025,0.1060366854071617,-4.581260681152344,5.3780517578125,0.1603729128837585,-0.7732501029968262,0.13833749294281,0.0031470390968024,-8.941863059997559,0.0379138410160895,-0.0139221988106562,2.92828971154325,2.930961919746111,2.421059620721405,0.4681335187701614,1.865756418371003,5.02,0.01,0.124,0.019,1
3,1745178901.569853,6.184935092926025,0.1060366854071617,-4.581260681152344,5.3780517578125,0.1603729128837585,-0.7732501029968262,0.0428008064627647,-0.01659513451159,-9.003009796142578,0.0379138410160895,-0.0139221988106562,2.92828971154325,3.1593475697743814,2.480444631005826,0.4340286955302508,0.4698801808936977,5.02,0.01,0.124,0.019,1
3,1745178901.6715689,4.0,0.0,-5.0,5.427239894866943,0.2174665629863739,-0.7419215440750122,-0.0316083952784538,-0.0530190505087375,-11.135730743408203,-0.126626153408864,-0.01890010332497,2.9339625819806407,2.939030469373212,1.738970039650507,0.4171770034796964,2.7886231552196263,5.02,0.01,0.124,0.019,1
3,1745178901.673506,2.0,0.0,-5.0,5.427239894866943,0.2174665629863739,-0.7419215440750122,-0.0316083952784538,-0.0530190505087375,-11.135730743408203,-0.126626153408864,-0.01890010332497,2.9339625819806407,2.751391646497891,2.407365710847805,0.4218718438264155,4.778932339900472,5.02,0.01,0.124,0.019,1
3,1745178901.6759908,0.0,0.0,-5.0,5.427239894866943,0.2174665629863739,-0.7419215440750122,0.0208070278167724,-0.009135965257883,-11.138032913208008,-0.126626153408864,-0.01890010332497,2.9339625819806407,2.5871899179949445,2.075789733724547,0.5719236301337235,6.774951624688263,5.02,0.01,0.124,0.019,1
4,1745178929.6691964,0.0,0.0,-5.0,0.6165546178817749,-0.0383597575128078,0.0244405008852481,0.0328009873628616,0.0565848052501678,-9.749553680419922,-0.0358363739275856,-0.0166606029211178,-1.0445781234043086,2.54567513594786,2.2449331911297703,0.5791957819849816,3.30552461142708,5.05,0.17,0.109,0.054,0
4,1745178929.671286,2.0,0.0,-5.0,0.6165546178817749,-0.0383597575128078,0.0244405008852481,-0.1316727250814438,0.1011700332164764,-9.718655586242676,-0.0358363739275856,-0.0166606029211178,-1.0445781234043086,2.820458591999072,2.4741058849353648,0.4807444379125982,4.727928811935738,5.05,0.17,0.109,0.054,0
4,1745178929.673381,4.0,0.0,-5.0,0.6124889850616455,-0.0415786765515804,0.0256856381893157,-0.1316727250814438,0.1011700332164764,-9.718655586242676,-0.0354949408546315,-0.0171978709128079,-1.0445840719119095,2.811621640064065,2.1363450658066085,0.4297127651123534,6.451004782858926,5.05,0.17,0.109,0.054,0
4,1745178929.6770525,6.0,0.0,-5.0,0.6124889850616455,-0.0415786765515804,0.0256856381893157,0.1293165981769561,0.0561983436346054,-9.739066123962402,-0.0354949408546315,-0.0171978709128079,-1.0445840719119095,3.453263217076667,1.979653655940692,0.5929374553981575,8.305768517000258,5.05,0.17,0.109,0.054,0
4,1745178929.680271,8.0,0.0,-5.0,0.6124889850616455,-0.0415786765515804,0.0256856381893157,-0.0113767925649881,0.0318576097488403,-9.794140815734863,-0.0354949408546315,-0.0171978709128079,-1.0445840719119095,2.630023243504936,2.3687100107386008,0.4065698098102367,10.21548425712245,5.05,0.17,0.109,0.054,0
4,1745178929.6819165,10.0,0.0,-5.0,0.6124889850616455,-0.0415786765515804,0.0256856381893157,-0.0113767925649881,0.0318576097488403,-9.794140815734863,-0.0351444226297529,-0.017719242589552,-1.044597946917153,2.883703876064927,2.2619536101242472,0.4179626765191878,12.154276883346064,5.05,0.17,0.109,0.054,0
4,1745178930.8966782,15.513002010334798,2.939857069627584,-5.0,4.291368007659912,0.6926419138908386,-1.5677238702774048,-0.0545973740518093,0.0554569698870182,-8.777591705322266,-0.0970587607679865,0.2083971577263743,-1.0284893529183723,3.0519046200970834,2.348787246239633,0.4609773643454063,14.966695225681242,5.05,0.17,0.109,0.054,0
4,1745178931.2019389,16.49392202923884,2.084051197710621,-5.0,4.700423240661621,0.6995489001274109,-1.1995340585708618,-0.0227927677333354,-0.1243036836385726,-8.575151443481445,-0.1190769697611756,0.1299241626222828,-1.037307264703603,2.618533529910489,1.6981595882485916,0.4258352425271054,14.574995957290904,5.05,0.17,0.109,0.054,0
4,1745178931.2044716,16.0,0.0,-5.0,4.700423240661621,0.6995489001274109,-1.1995340585708618,-0.0333513058722019,-0.0214621387422084,-8.526280403137207,-0.1190769697611756,0.1299241626222828,-1.037307264703603,2.7061923585161787,2.2045679996552643,0.4685752643145299,14.03772056301588,5.05,0.17,0.109,0.054,0
4,1745178931.5099406,18.0,0.0,-5.0,5.053562164306641,0.5079473257064819,-0.8300724625587463,-0.0699780136346817,-0.0047180019319057,-8.592028617858887,-0.1813800912806918,0.0276248813934996,-1.0465992890324205,2.622455677125381,1.9136083515932565,0.4651041583274606,14.548614190250143,5.05,0.17,0.109,0.054,0
4,1745178931.8157544,20.0,0.0,-5.0,5.309461116790772,0.2415084391832351,-0.5054631233215332,0.0064593032002449,-0.00326510053128,-8.88007926940918,-0.1277766931428954,0.0058408266522238,-1.0481578018509727,3.27488675457882,2.401623325954624,0.5201382805459877,14.954728203813714,5.05,0.17,0.109,0.054,0
4,1745178931.81801,18.0,0.0,-5.0,5.309461116790772,0.2415084391832351,-0.5054631233215332,0.0064593032002449,-0.00326510053128,-8.88007926940918,-0.1277766931428954,0.0058408266522238,-1.0481578018509727,3.3474556816745915,2.3277141737184897,0.5578467052221349,12.959991862985952,5.05,0.17,0.109,0.054,0
4,1745178931.8208747,16.0,0.0,-5.0,5.309461116790772,0.2415084391832351,-0.5054631233215332,-0.0851359441876411,-0.0632340461015701,-8.809000015258789,-0.1277766931428954,0.0058408266522238,-1.0481578018509727,3.1041222604380545,1.5191465506446993,0.4888093361795462,10.967172950554886,5.05,0.17,0.109,0.054,0
4,1745178931.824728,14.0,0.0,-5.0,5.334987163543701,0.2180331647396087,-0.4714390635490417,-0.0529630407691001,-0.0196107346564531,-8.867990493774414,-0.126517304032807,0.0051981114503999,-1.048199550829554,3.1711152846876747,1.943219651888398,0.4194885710961955,8.778690462977968,5.05,0.17,0.109,0.054,0
4,1745178931.8268418,12.0,0.0,-5.0,5.334987163543701,0.2180331647396087,-0.4714390635490417,-0.0529630407691001,-0.0196107346564531,-8.867990493774414,-0.126517304032807,0.0051981114503999,-1.048199550829554,2.6854026185839284,2.1371519930309613,0.5748352999531355,6.796108398599,5.05,0.17,0.109,0.054,1
4,1745178931.8300872,10.0,0.0,-5.0,5.334987163543701,0.2180331647396087,-0.4714390635490417,0.0129721239209175,0.0384490340948104,-8.852813720703125,-0.1253106803498859,0.0045489336019592,-1.04823335501636,3.280225552723792,1.6629811930359637,0.4893624190925468,4.827915956832245,5.05,0.17,0.109,0.054,1
4,1745178931.8326004,8.0,0.0,-5.0,5.334987163543701,0.2180331647396087,-0.4714390635490417,0.0931162536144256,-0.0576093271374702,-8.790441513061523,-0.1253106803498859,0.0045489336019592,-1.04823335501636,3.3483444521279004,1.731318010071324,0.5994211284129665,2.9035246868182387,5.05,0.17,0.109,0.054,1
4,1745178931.8361914,5.280420780181885,1.007855772972107,-4.8637237548828125,5.334987163543701,0.2180331647396087,-0.4714390635490417,-0.018710471689701,-0.0328875966370105,-8.777545928955078,-0.1253106803498859,0.0045489336019592,-1.04823335501636,2.975514117539121,1.847435756104648,0.5381927570237222,1.2458485974188398,5.05,0.17,0.109,0.054,1
4,1745178931.839233,5.280420780181885,1.007855772972107,-4.8637237548828125,5.334987163543701,0.2180331647396087,-0.4714390635490417,-0.0245162155479192,-0.0425537526607513,-8.81933879852295,-0.1253106803498859,0.0045489336019592,-1.04823335501636,2.563653752587541,1.97133790740792,0.4449089365329602,1.63518251226523,5.05,0.17,0.109,0.054,1
4,1745178931.8428023,2.0,0.0,-5.0,5.334987163543701,0.2180331647396087,-0.4714390635490417,-0.0372366085648536,-0.0676393881440162,-8.785711288452148,-0.1237448623889687,0.0036704881527204,-1.0482642061830127,2.639854834649992,2.493961755969414,0.4688765109625179,3.434458468106081,5.05,0.17,0.109,0.054,1
4,1745178931.845308,0.0,0.0,-5.0,5.334987163543701,0.2180331647396087,-0.4714390635490417,-0.1188607215881347,-0.033972717821598,-8.786179542541504,-0.1237448623889687,0.0036704881527204,-1.0482642061830127,3.3970188953599822,2.009443853950331,0.4668612581837779,5.377470417387074,5.05,0.17,0.109,0.054,1
5,1745178938.2540302,0.0,0.0,-5.0,0.4851188361644745,0.0255196578800678,0.3452191948890686,0.0029649771749973,0.0285589564591646,-8.75514030456543,0.0086077639846721,0.0464231490595434,-1.0639652080747073,3.071421193922331,1.95195527777174,0.4390951155693045,3.712501254146831,4.41,0.13,0.198,0.14,1
